2021-06-18,38.0,99.06582,48.0,13.0,46.70431,82.307,47.0,58.9595,10.0,23.75226,28.0,23.497942,20.0,19.0,16.0,49.0,50.0,12.13178,12.119231,35.844242
2021-06-19,43.0,130.0,53.0,44.0,49.0,75.923,58.0,87.522,13.297412,38.0,37.0,24.575281,50.0,20.0,25.263178,45.0,50.865147,16.666,14.124,36.111
2021-06-20,42.0,147.0,50.0,35.0,70.0,69.382,76.0,13.605,16.0,34.0,25.0,29.369202,81.0,20.0,42.0,43.0,50.0,8.7837,15.832,29.164
2021-06-21,63.0,158.0,66.0,30.0,463.0,159.69,429.0,8.47582,21.0,27.0,22.0,36.893,78.0,20.0,523.0,46.0,64.0,7.5497,15.989001,36.769
2021-06-22,121.0,190.0,76.0,50.0,271.56192,277.14,321.57837,18.889965,25.122164,28.303415,21.017439,29.872667,74.69868,20.0,184.0,39.0,84.04658,5.5988,9.77245,36.4105
2021-06-23,107.9278,109.0,53.0,62.0,154.0,124.77,151.0,18.659729,18.0,21.0,20.624624,24.411316,62.0,19.0,87.17451,50.0,82.04081,5.7729,15.117164,32.459
2021-06-24,115.0,69.0,40.0,54.8492,98.0,64.38,129.0,15.207612,13.792188,20.0,18.0,23.208,48.68779,19.0,32.0,42.0,49.0,6.2981,18.468607,30.767492
2021-06-25,89.0,97.789696,54.0,58.35463,82.0,51.315998,116.0,60.181244,12.0,19.0,25.322943,18.791,48.0,18.0,117.93893,36.10892,45.0,8.454143,22.205307,35.665
2021-06-26,126.0,153.0,68.0,76.740295,134.60521,108.532104,148.0,339.87,8.527993,19.0,37.69887,16.069,42.0,17.0,337.0,43.0,54.0,9.247,56.064335,37.851
2021-06-27,193.0,109.41219,51.0,119.0,109.905396,173.46,194.0,149.87344,7.0,18.0,111.0,53.220184,53.08852,17.0,116.0,40.0,57.0,7.5282,42.497,61.805004
2021-06-28,103.043495,73.0,45.0,78.0,95.241844,103.09251,140.0,118.16251,16.777296,23.0,199.0,280.23,33.0,22.0,37.0,44.0,50.0,6.313933,17.169695,109.552
2021-06-29,72.201126,63.0,72.0,67.02028,103.0,91.307,127.0,285.36,26.0,23.0,44.0,79.492,132.0,34.0,23.0,51.0,43.0,7.7355,13.925,72.58711
2021-06-30,64.0,61.70703,58.0,68.0,86.0,81.259,142.0,190.63701,22.0,51.0,84.92606,78.50509,118.0,44.0,15.0,55.0,119.757225,23.881485,156.65,86.549
2021-07-01,98.0,66.0,143.0,104.0,78.0,86.114555,306.0,60.618866,18.0,42.0,132.0,159.985,135.0,36.0,22.37739,46.0,120.69529,25.932,93.69601,113.01
2021-07-02,150.0,67.0,207.0,186.0,72.0,61.786,162.22969,16.49,16.0,26.422743,53.0,70.274,145.0,28.580458,28.422873,55.0,112.19964,19.529253,49.056995,64.45
2021-07-03,131.0,74.923645,117.17633,119.22898,66.0,58.623,80.0,11.944,15.145158,22.617132,30.0,46.76,124.32415,22.0,28.0,46.0,84.0,14.6269865,24.732,59.304
2021-07-04,97.0,62.18043,61.0,88.385315,60.0,61.614,72.096405,9.3708,15.0,18.996042,27.0,32.06,109.0,23.440353,28.54331,43.07085,70.2502,6.1728,17.373,59.065
2021-07-05,68.0,56.72066,41.0,59.0,57.39678,56.38895,66.0,16.179667,15.0,11.0,23.51105,22.403204,94.0,22.540842,25.818596,38.0,69.0,6.0894494,18.8115,52.053665
2021-07-06,43.0,50.0,31.0,36.28211,54.36716,57.516003,61.0,9.7765,13.818733,11.0,21.0,20.027,78.0,22.890291,22.0,43.0,62.0,8.0375,15.758,46.638996
